PROFESION;SEDE DE ADJUDICACIÓN;N° PLAZAS;"DIRESA
GERESA
DIRIS";INSTITUCION;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;CODIGO;NOMBRE DE ESTABLECIMIENTO;CATEGORIA;PRESUPUESTO;ZAF (*);ZE (**);norte;este;direccion
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SAN JOSE DE LOS MOLINOS;GD-1;277012;"IE - 22338; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SAN JUAN BAUTISTA;GD-1;277376;"IE - 22376 VIRGEN DE LA MEDALLA MILAGROSA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SAN JUAN BAUTISTA;GD-1;886028;"IE - 22724 TERESA DE LA CRUZ; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;277129;"IE - 22350; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;277137;"IE - 22352 SAGRADO CORAZON DE JESUS; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;277145;"IE - 22353 ANTONIO RAIMONDI DELL'ACQUA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;277160;"IE - 22355 MARIA DARQUEA DE CABRERA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;277178;"IE - 22356 EDMUNDO ZAMBRANO CARDENAS; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;543652;"IE - 22577 HECTOR FRANCISCO CORTEZ CABRERA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;1421379;"IE - 22577 HECTOR FRANCISCO CORTEZ CABRERA; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;886069;"IE - 22732; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SANTIAGO;GD-1;468140;"IE - 22762; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SUBTANJALLA;GD-1;277194;"IE - 22358; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;SUBTANJALLA;GD-1;553412;"IE - ANDRES AVELINO CACERES; SECUNDARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;TATE;GD-1;277210;"IE - 22360 FRANCISCO PEREZ ANAMPA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;TATE;GD-1;494286;"IE - 22551 MARIA AUXILIADORA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;ICA;TATE;GD-1;580951;"IE - RICARDO PALMA; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;CHANGUILLO;GD-1;492298;"IE - 22393; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;EL INGENIO;GD-2;277814;"IE - 22397 ADELINA FERNANDEZ ALVARADO; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;MARCONA;GD-2;277822;"IE - 22398; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;MARCONA;GD-2;1116433;"IE - 23544 FRANCISCO BOLOGNESI; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;277855;"IE - 22401 MARIA REICHE NEUMAN; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;277863;"IE - 22402 MICAELA BASTIDAS; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;277897;"IE - 22405 ANGELITA BOHORQUEZ MORENO; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;278028;"IE - 22418 INMACULADA CONCEPCION DE MARIA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;1117316;"IE - 22740 EDELMIRA RAMOS HERENCIA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;278051;"IE - 23014 ENRIQUE FRACCHIA; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;3014537;"IE - 263 MARIA MONTESSORI; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;NAZCA;GD-1;275578;"IE - JOSEFINA MEJIA DE BOCANEGRA; SECUNDARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;277947;"IE - 22410 JOSE CARLOS MARIATEGUI; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;277954;"IE - 22411 JOSUE SAUL LANCHO ROJAS; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;554220;"IE - 22534 DANIEL ALCIDES CARRION; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;517813;"IE - 22560 MARIA PARADO DE BELLIDO; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;1719004;"IE - 22560 MARIA PARADO DE BELLIDO; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;NAZCA;VISTA ALEGRE;GD-1;868745;"IE - 22693 JOSE OLAYA BALANDRA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;LLIPATA;GD-1;679639;"IE - 22421 NUESTRA SEÑORA DE LAS MERCEDES; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;LLIPATA;GD-1;1093442;"IE - 22737; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;PALPA;GD-1;278275;"IE - 22431; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;PALPA;GD-1;1759836;"IE - 22431; SECUNDARIA, TURNO: TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;PALPA;GD-1;278374;"IE - 23015 MARIA CRISTINA DE LA PUENTE ALVAREZ; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;RIO GRANDE;GD-1;278200;"IE - 22424; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;RIO GRANDE;GD-2;1116359;"IE - 22434; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;SANTA CRUZ;GD-1;278341;"IE - 22438 DE LAS MONJAS; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PALPA;SANTA CRUZ;GD-1;608778;"IE - 22438 DE LAS MONJAS; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;HUMAY;GD-1;292276;"IE - JUAN VELAZCO ALVARADO; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;INDEPENDENCIA;GD-1;278424;"IE - 22444 LOS LIBERTADORES; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;INDEPENDENCIA;GD-1;679647;"IE - 22444 LOS LIBERTADORES; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;INDEPENDENCIA;GD-3;278440;"IE - 22446; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;INDEPENDENCIA;GD-2;468173;"IE - 22728; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278531;"IE - 22455 JOSE DE LA TORRE UGARTE; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278572;"IE - 22459 JULIO C. TELLO; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278580;"IE - 22460; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278606;"IE - 22462 HILDA BRINGAS QUINTANILLA; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278614;"IE - 22463 RICARDO PALMA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;278622;"IE - 22464 REPUBLICA ARGENTINA; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;291047;"IE - 22488 JORGE CHAVEZ DARTNELL; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;291112;"IE - 22540 NUESTRA SEÑORA DE GUADALUPE; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;291120;"IE - 22544 PEDRO PABLO CASTRO PELAEZ; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;679407;"IE - 22646 CARLOS M. MEDRANO VASQUEZ; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;PISCO;GD-1;608612;"IE - RAUL PORRAS BARRENECHEA; SECUNDARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;SAN ANDRES;GD-1;278713;"IE - 22473 SANTISIMA VIRGEN INMACULADA CONCEPCION; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;SAN CLEMENTE;GD-1;468017;"IE - 22517 ROSA DE SANTA MARIA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;SAN CLEMENTE;GD-1;3017522;"IE - 22517 ROSA DE SANTA MARIA; SECUNDARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;SAN CLEMENTE;GD-1;1423912;"IE - 22778 VILLA LA ESPERANZA; PRIMARIA, TURNO: MAÑANA";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;MINEDU;ICA;PISCO;TUPAC AMARU INCA;GD-1;278697;"IE - 22471; PRIMARIA, TURNO: MAÑANA-TARDE";0;SIN PRESUPUESTO;NO;NO;#N/D;#N/D;#N/D
PSICOLOGIA;SEDE CENTRAL;1;ICA;SANIDAD DE LA FUERZA AEREA DEL PERU;ICA;PISCO;SAN ANDRES;GD-1;10553;FUERZA AEREA DEL PERU PISCO;I-3;SIN PRESUPUESTO;NO;NO;-137310715;-762203908;CARRETERA PARACAS S/N
PSICOLOGIA;SEDE CENTRAL;1;ICA;SANIDAD DE LA MARINA DE GUERRA DEL PERU;ICA;NAZCA;MARCONA;GD-2;12511;SANIDAD COMBATUAN;I-2;SIN PRESUPUESTO;NO;NO;-1535633514;-7515921055;BASE NAVAL S/N
PSICOLOGIA;SEDE CENTRAL;2;ICA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;ICA;CHINCHA;PUEBLO NUEVO;GD-1;11398;POLICLINICO POLICIAL CHINCHA;I-3;SIN PRESUPUESTO;NO;NO;-134083667;-761290288;AV. BENAVIDES Nº 601
PSICOLOGIA;SEDE CENTRAL;2;ICA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;ICA;ICA;ICA;GD-1;10900;POLICLINICO POLICIAL ICA;I-3;SIN PRESUPUESTO;NO;NO;-1407546;-757341811;CALLE HUANUCO N° 480
PSICOLOGIA;SEDE CENTRAL;2;ICA;SANIDAD DE LA POLICIA NACIONAL DEL PERU;ICA;NAZCA;NAZCA;GD-1;11399;UNIDAD EJECUTORA 020:SANIDAD DE LA PNP;I-3;SIN PRESUPUESTO;NO;NO;-148358687;-749327583;PJE. MONROY S/N, SAN CARLOS
PSICOLOGIA;SEDE CENTRAL;2;ICA;SANIDAD DEL EJERCITO DEL PERU;ICA;PISCO;INDEPENDENCIA;GD-3;25542;EJERCITO PERUANO;I-2;SIN PRESUPUESTO;NO;NO;-136916945;-760229842;PAMPA CABEZA DE TORO
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHANCHAMAYO;PERENE;GD-4;6716;CIUDAD SATELITE;I-3;SIN PRESUPUESTO;NO;NO;-1091689415;-7487864256;ASOCIACION HERMANAS PAUCAR S/N CENTRO POBLADO CIUDAD SATELITE
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHANCHAMAYO;PERENE;GD-3;330;SAN FERNANDO DE KIVINAKI;I-3;SIN PRESUPUESTO;NO;NO;-1088015;-7494644;CALLE R.CASTILLA S/N DEL ANEXO SAN FERNANDO DE KIVINAKI
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHANCHAMAYO;PERENE;GD-3;318;VILLA PERENE;I-4;SIN PRESUPUESTO;NO;NO;-10946735;-7522715;JR UCAYALI MZ K SEGUNDA MESETA
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHANCHAMAYO;PICHANAQUI;GD-4;340;HOSPITAL DE APOYO PICHANAKI;II-1;SIN PRESUPUESTO;NO;NO;-1092571391;-7487183837;AV. SAN MARTIN S/N PICHANAKI
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHANCHAMAYO;SAN RAMON;GD-3;354;SAN RAMON;I-4;SIN PRESUPUESTO;NO;NO;-111193113;-7535392222;JR. CHANCHAMAYO Nº 291
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CHUPACA;CHONGOS BAJO;GD-3;649;CHONGOS BAJO;I-3;SIN PRESUPUESTO;NO;NO;-1213238974;-7527129466;JR, PALACIOS S/N
PSICOLOGIA;SEDE CENTRAL;3;JUNIN;GOBIERNO REGIONAL;JUNIN;CONCEPCION;CONCEPCION;GD-4;671;DAVID GUERRERO DUARTE;I-4;SIN PRESUPUESTO;NO;NO;-1192220884;-7531124063;JR. NUEVE DE JULIO S/N
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;CONCEPCION;MATAHUASI;GD-4;687;MATAHUASI;I-3;SIN PRESUPUESTO;NO;NO;-1189289675;-7534683747;CALLE SAN SEBASTIAN S/N
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;CONCEPCION;ORCOTUNA;GD-4;751;ORCOTUNA;I-3;SIN PRESUPUESTO;NO;NO;-119634512;-7530982889;CARRETERA CENTRAL MARGEN DERECHA
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;CONCEPCION;SAN JOSE DE QUERO;GD-4;641;SAN JOSE DE QUERO;I-3;SIN PRESUPUESTO;SI;NO;-1208556488;-7553677995;JR. HIPOLITO HUNANUE S/N
PSICOLOGIA;SEDE CENTRAL;3;JUNIN;GOBIERNO REGIONAL;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;GD-3;691;SANTA ROSA DE OCOPA;I-3;SIN PRESUPUESTO;NO;NO;-1187886954;-7529656868;AV. FRANCISC IRAZOLA S/N
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;CHILCA;GD-3;610;AUQUIMARCA;I-3;SIN PRESUPUESTO;NO;NO;-1209301241;-75217569;ACTUALIZAR
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;CHILCA;GD-3;28947;CENTRO DE SALUD MENTAL COMUNITARIO CHILCA;I-3;SIN PRESUPUESTO;NO;NO;-1207703523;-752051515;REAL
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;CHILCA;GD-3;608;CHILCA;I-4;SIN PRESUPUESTO;NO;NO;-120906394;-7520297417;JR. HUMBOLT Nº 900
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;CHONGOS ALTO;GD-4;700;CHONGOS ALTO;I-3;SIN PRESUPUESTO;NO;NO;-1230741534;-7529295866;AV. HUANCAYO S/N CARRETERA CENTRAL
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;EL TAMBO;GD-2;27736;CENTRO DE SALUD MENTAL COMUNITARIO VALLE DEL MANTARO;I-3;SIN PRESUPUESTO;NO;NO;-1205640734;-7523279852;CULTURAL
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;EL TAMBO;GD-2;714;JUAN PARRA DEL RIEGO;I-3;SIN PRESUPUESTO;NO;NO;-1204690297;-7521516966;JR. OSWALDO BARRETO Nº 1567
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;EL TAMBO;GD-2;705;JUSTICIA PAZ Y VIDA;I-4;SIN PRESUPUESTO;NO;NO;-1206084184;-7523372274;JR. LOS TUNALES Nº 150-AAHH JUSTICIA PAZ Y VIDA
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;EL TAMBO;GD-2;707;SAN MARTIN;I-3;SIN PRESUPUESTO;NO;NO;-1202477331;-7521845727;CALLE LAS RETAMAS Nº 360 - PUEBLO JOVEN SAN MARTIN DE PORRES
PSICOLOGIA;SEDE CENTRAL;1;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;HUANCAN;GD-3;620;HUANCAN;I-3;SIN PRESUPUESTO;NO;NO;-121062638;-7521422322;AV. 31 DE OCTUBRE Nº 1310 - BARRIO UNION
PSICOLOGIA;SEDE CENTRAL;3;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;HUANCAYO;GD-2;727;LA LIBERTAD;I-4;SIN PRESUPUESTO;NO;NO;-1206428378;-7520435799;JR. HUANCAS Nº 695
PSICOLOGIA;SEDE CENTRAL;3;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;HUANCAYO;GD-2;728;OCOPILLA;I-3;SIN PRESUPUESTO;NO;NO;-1206992404;-7519633596;JIRON MILLER Y PASAJE ALAMO
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;HUAYUCACHI;GD-3;622;HUAYUCACHI;I-3;SIN PRESUPUESTO;NO;NO;-1214005209;-7522432523;CARRETERA  A CHUPURO S/N
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;PILCOMAYO;GD-3;719;PILCOMAYO;I-3;SIN PRESUPUESTO;NO;NO;-1205607954;-7525427493;ACTUALIZAR
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;PUCARA;GD-3;624;PUCARA;I-3;SIN PRESUPUESTO;NO;NO;-1217262238;-7514352537;JR. PEÑA MURRIETA S/N
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;SAN AGUSTIN;GD-3;722;SAN AGUSTIN DE CAJAS;I-3;SIN PRESUPUESTO;NO;NO;-1199213661;-7524752626;JR. LEONCIO PRADO S/N CUADRA 7
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;GD-3;724;SAN JERONIMO;I-3;SIN PRESUPUESTO;NO;NO;-1195203665;-7528140938;JR.CUZCO S/N - BARRIO PUMACUSMA
PSICOLOGIA;SEDE CENTRAL;2;JUNIN;GOBIERNO REGIONAL;JUNIN;HUANCAYO;SAPALLANGA;GD-3;629;SAPALLANGA;I-3;SIN PRESUPUESTO;NO;NO;-1213947696;-7515826995;JR. BOLOGNESI S/N
